"QN12","QN13","QN16","QN24","QN25","QN86","QN22","QN19","QN20","QN21","QN88","QN89","QN90","QN91","QN100","QN101","QN102","QN23","QN85","QN87","QN99","QN103","QN104","QN27","QN28","QN29","QN30","QN43","QN48","qntb4","qnillict","QN26","QN84","qnowt","qnobese","weight","stratum","psu"
2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,2,NA,2,NA,2,1,3.9718,300,16294
1,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,1,2,1,1,1,NA,2,2,2,2,2,2,2,2,1,2,2,3.9575,300,16294
2,2,2,1,1,2,NA,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,NA,2,1,1,NA,NA,3.7273,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.7499,300,16294
2,NA,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,NA,NA,3.696,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.696,300,16294
2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,3.7273,300,16294
2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,NA,2,1,1,2,1,3.4617,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3.4161,300,16294
2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,NA,1,1,2,1,2,3.4161,300,16294
2,1,1,2,2,1,NA,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,NA,1,NA,2,2,2,2,1,1.4999,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,3.4617,300,16294
2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,3.4617,300,16294
1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,NA,NA,3.7273,300,16294
2,2,2,1,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.696,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3.9718,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.9913,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,3.696,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3.7273,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3.4617,300,16294
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1.4023,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3.4161,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3.7273,300,16294
2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,3.9575,300,16294
2,2,2,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3.696,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.7273,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.4617,300,16294
2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,NA,1,1,2,1,2,2,1,3.9575,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.9913,300,16294
2,2,2,2,1,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3.7273,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,3.4161,300,16294
2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,3.4617,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.7273,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3.4617,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3.9575,300,16294
2,2,2,1,1,2,NA,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3.4617,300,16294
2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3.696,300,16294
2,2,2,2,2,2,NA,NA,2,2,NA,2,2,2,2,2,2,1,2,1,1,2,NA,2,2,2,2,2,2,2,2,1,2,1,2,3.7273,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3.4912,300,16294
2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,3.6828,300,16294
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3.696,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3.7499,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,3.9575,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.9718,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.696,300,16294
2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,2,NA,2,NA,2,1,3.4161,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,NA,2,NA,1,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,3.9575,300,16294
2,2,2,2,2,2,NA,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,3.4617,300,16294
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3.696,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,NA,2,1,1,2,1,3.4161,300,16294
1,1,1,2,2,NA,1,2,2,2,1,1,2,2,1,1,2,1,NA,1,NA,1,2,NA,NA,1,2,1,1,NA,NA,2,2,1,2,3.9575,300,16294
2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,2,3.4617,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,3.4161,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3.696,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2.8899,300,16294
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,NA,NA,3.9718,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3.9718,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3.696,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.696,300,16294
2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,3.6324,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,3.9718,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,NA,2,1,2,2,2,4.1508,300,16294
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1.5841,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,NA,NA,3.4161,300,16294
2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,3.7273,300,16294
2,2,2,NA,2,2,1,1,1,2,2,2,2,2,2,2,1,NA,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,NA,NA,3.9718,300,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3.9575,300,16294
2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,3.4617,300,16294
2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,NA,2,1,2,2,2,3.4617,300,16294
2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3.4161,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3.696,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3.9575,300,16294
2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,3.4617,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,NA,NA,2,NA,2,2,2,1,3.9718,300,16294
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,2,2,2,2,2,2,2,2,1,1,2,1,3.4161,300,16294
2,2,2,NA,NA,2,NA,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,3.696,300,16294
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,2,3.9575,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.9718,300,16294
2,2,2,1,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.7499,300,16294
2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3.9575,300,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3.696,300,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3.7273,300,16294
2,2,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.9718,300,16294
2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,NA,1,1,1,2,1,1.0276,103,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2.3332,103,16294
2,2,2,1,2,NA,2,1,1,1,2,2,2,2,2,2,2,1,NA,2,1,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,3.3889,103,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3.5762,103,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.3889,103,16294
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3.0684,103,16294
2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3.0684,103,16294
2,2,2,1,1,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,3.0684,103,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3.6828,103,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3.0684,103,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3.0684,103,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.3889,103,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1.0484,103,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.3889,103,16294
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3.0684,103,16294
2,2,2,1,2,2,NA,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3.3889,103,16294
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.5762,103,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3.3889,103,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.5762,103,16294
2,2,2,1,1,2,NA,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3.5762,103,16294
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3.0684,103,16294
2,NA,2,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,2,2,3.4161,103,16294
2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3.3889,103,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3.4809,103,16294
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3.4161,103,16294
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0.0089,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,NA,0.0033,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,NA,2,2,2,1,NA,2,2,2,NA,NA,0.0033,300,58418
2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,0.0089,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0.0033,300,58418
2,2,2,NA,2,2,NA,NA,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,2,2,NA,NA,0.0033,300,58418
2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,0.0033,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,0.0033,300,58418
2,1,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,0.0033,300,58418
2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0.0089,300,58418
2,2,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,0.0089,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,1,1,2,2,2,2,2,1,1,2,2,NA,NA,NA,0.0089,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.0089,300,58418
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0.0033,300,58418
2,2,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,0.0033,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.0089,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0.0089,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,0.0033,300,58418
2,2,2,2,1,NA,2,1,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,2,2,2,1,NA,2,NA,NA,NA,0.0033,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0.0033,300,58418
2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0.0033,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,0.0278,300,58418
2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,0.0033,300,58418
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,NA,2,1,2,2,2,0.0089,300,58418
2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,NA,2,1,1,2,1,0.0155,300,58418
2,2,1,NA,NA,2,NA,2,2,2,2,NA,NA,NA,NA,2,2,NA,1,2,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.0085,300,58418
2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,0.007,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0.007,300,58418
2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,NA,1,1,1,2,2,0.0089,300,58418
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,NA,2,2,2,2,1,0.0085,300,58418
2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,NA,1,1,1,2,2,2,2,0.0331,300,58418
2,2,2,2,2,NA,1,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,2,NA,1,2,0.0033,300,58418
2,1,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,1,0.0033,300,58418
2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,NA,2,2,2,1,1,2,1,2,1,2,0.0089,300,58418
2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,0.0155,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,NA,NA,0.0033,300,58418
1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,NA,2,2,2,2,2,0.0033,300,58418
2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,NA,2,2,2,1,2,0.0033,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,0.0085,300,58418
2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,NA,2,1,2,2,2,0.0155,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,0.007,300,58418
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,0.0033,300,58418
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0.0089,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,0.0155,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0.0085,300,58418
2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,NA,2,1,2,2,1,0.007,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,0.007,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.0033,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0.0155,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,0.0155,300,58418
2,2,1,2,2,NA,2,2,NA,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,NA,1,2,0.0033,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0.007,300,58418
2,2,2,2,NA,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0.0089,300,58418
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.0095,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,NA,2,2,1,2,0.0095,300,58418
2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,0.0661,300,58418
2,2,2,2,2,NA,2,NA,NA,2,2,2,2,2,NA,NA,NA,2,NA,2,NA,2,NA,2,2,2,2,NA,2,2,NA,2,NA,NA,NA,0.0085,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,0.0033,300,58418
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.0033,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,0.0089,300,58418
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,NA,NA,2,2,2,2,2,2,1,2,1,1,2,2,0.0033,300,58418
